2021-09-20 20:25:26.525Z,46.3926,152.4879,35,6.1,mww,,14,6.717,1.18,us,us7000fczf,2021-12-03 15:01:38.040Z,"Kuril Islands",ear hquake,7.5,1.8,0.037,70,reviewed,us,us
2021-09-13 05:18:14.639Z,-23.7629,-67.0129,205,6.2,mww,,29,1.341,0.53,us,us7000fap8,2021-12-21 07:47:20.105Z,"86 km NW of San An onio de los Cobres, Argen ina",ear hquake,9,1.8,0.043,51,reviewed,us,us
2021-09-08 01:47:47.437Z,16.9465,-99.753,20,7,mww,,43,0.07,0.64,us,us7000f93v,2022-08-12 12:04:05.428Z,"Acapulco, Mexico",ear hquake,5.2,1.2,0.04,61,reviewed,us,us
2021-09-07 09:49:56.991Z,-19.3855,-176.0683,10,6,mww,,41,5.418,0.48,us,us7000f8 c,2021-12-21 07:45:16.732Z,"185 km WNW of Pangai,  onga",ear hquake,9.1,1.8,0.068,21,reviewed,us,us
2021-08-31 02:52:50.513Z,-29.9211,-177.3798,16,6.4,mww,,31,0.808,0.64,us,us7000f60j,2021-11-06 20:28:42.040Z,"Kermadec Islands, New Zealand",ear hquake,6.8,1.7,0.045,48,reviewed,us,us
2021-08-24 05:37:51.853Z,48.8647,154.9113,35,6,mww,,75,4.599,0.44,us,us7000f2ws,2021-11-02 14:54:50.040Z,"219 km SSW of Severo-Kurilâ€™sk, Russia",ear hquake,7.8,1.9,0.042,55,reviewed,us,us
2021-08-22 21:33:18.983Z,-60.2845,-24.8743,6,7.1,mww,,32,9.799,0.39,us,us6000f9sq,2021-11-02 14:54:30.040Z,"Sou h Sandwich Islands region",ear hquake,9.7,1.7,0.046,46,reviewed,us,us
2021-08-22 00:45:07.917Z,-60.1401,-24.221,7,6.6,mww,,19,8.865,0.63,us,us6000f9gd,2021-11-02 14:54:11.040Z,"Sou h Sandwich Islands region",ear hquake,8.6,1.7,0.037,70,reviewed,us,us
2021-08-18 21:49:55.690Z,-59.6344,-26.3481,28,6,mww,,26,7.707,0.68,us,us6000f843,2021-10-29 14:46:29.040Z,"Sou h Sandwich Islands region",ear hquake,8.7,1.8,0.049,40,reviewed,us,us
2021-08-18 10:10:05.238Z,-14.8818,167.0585,93,6.9,mww,,54,0.579,0.78,us,us6000f7vg,2022-08-08 16:32:23.059Z,"17 km N of Por -Olry, Vanua u",ear hquake,7.9,1.9,0.058,29,reviewed,us,us
